,Unnamed: 0,url,title,spotify_id,release_year,artist_name,lyrics,verse_1
145,145,https://open.spotify.com/track/1tjLOQjUVAXbJFp1ZwBPXc,Rapunzel,1tjLOQjUVAXbJFp1ZwBPXc,2022-10-21,Ikke Hüftgold," Ich steh vor deiner Tür, ich war gestern schon mal hier
 Mit  Rosen, doch du hast mich ignoriert
 Und heut mit der Gitarre, dabei kann ich gar nicht spiel'n
 Ein Nachbar aus der Vierten schmeißt mit Porzellan nach mir
 Oh Mann, da fällt mir auf, ich steh vorm falschen Haus
 Oder hast du einfach nur dein Namensschild vertauscht?
 Ich geb es noch nicht auf, sing nochmal richtig laut
 So richtig, richtig laut, laut, laut, laut
 Hey, Rapunzel, lass dein Haar
 Herunter, ich bin da
 Gib mir nur ein Zeichen und sag Ja
 Rapunzel, lass dein Haar
 Herunter, ich bin da
 Gib mir nur ein Zeichen und sag Ja
 Uh, woah-oh, uh, woah-oh
 Gib mir nur ein Zeichen und sag Ja
 Uh, woah-oh, uh, woah-oh
 Gib mir nur ein Zeichen und sag Ja
 Hey, wie die Zeit vergeht, auf einmal liegt hier Schnee
 Als würd ich schon 'ne halbe Ewigkeit hier draußen steh'n
 Ich hab da was geseh'n, ich frage mich nur wen
 Ich glaub, ich sehe deinen Schatten hinter den Gardinen
 Oh Mann, da fällt mir auf, ich steh vorm falschen Haus
 Oder hast du einfach nur dein Namensschild vertauscht?
 Ich geb es noch nicht auf, sing nochmal richtig laut
 So richtig, richtig laut
 Hey, Rapunzel, lass dein Haar
 Herunter, ich bin da
 Gib mir nur ein Zeichen und sag Ja
 Rapunzel, lass dein Haar
 Herunter, ich bin da
 Gib mir nur ein Zeichen und sag Ja
 Uh, woah-oh, uh, woah-oh
 Gib mir nur ein Zeichen und sag Ja
 Uh, woah-oh, uh, woah-oh
 Gib mir nur ein Zeichen und sag Ja
 (Sag Ja)
 (Wuh-uh-uh)
 Gib mir nur ein Zeichen und sag Ja
 Gib mir nur ein Zeichen und sag Ja
"," Ich steh vor deiner Tür, ich war gestern schon mal hier"
146,146,https://open.spotify.com/track/414APtqrL6UCnbRuzHrHpQ,Hebt die Krüge hoch,414APtqrL6UCnbRuzHrHpQ,2023-01-27,PRIMITIMO,,
147,147,https://open.spotify.com/track/7BXgzYDHQi9m0GVXtnbger,Sophia,7BXgzYDHQi9m0GVXtnbger,2022-11-11,Calvin92," Laura, ich hab's lang genug bei dir probiert
 Und es ist nun vorbei und weißt du auch warum?
 Ich hab jetzt 'ne richtige Frau gefunden
 Und weißt du auch wen? Pass mal auf
 Sophia Thomalla macht mich ballaballa
 Sophia Thomalla, sie ist der Knaller
 Sophia Thomalla macht mich ballaballa
 Sophia Thomalla, sie ist der Knaller
 Ich hab sie gefunden, mein Perfect Match
 Und ich bleibe diesmal treu, wirklich jetzt
 Es gibt keine, die so moderiert, straight in die Fresse rein
 Keine ist halt so beliebt, wie mein Schätzelein
 Was mich etwas stört, ist dein Till-Lindemann-Tattoo
 Doch ich hab da 'ne Idee, wir machen mein Gesicht dazu
 Ich schwör, ich mach den Haushalt und ich werd dein Hausmann
 Du weißt, dass ich das Zeug hab und ich es drauf hab
 Sophia Thomalla macht mich ballaballa
 Sophia Thomalla, sie ist der Knaller
 Sophia Thomalla macht mich ballaballa
 Sophia Thomalla, sie ist der Knaller
 Sophia Thomalla macht mich ballaballa
 Sophia Thomalla, sie ist der Knaller
 Sophia Thomalla macht mich ballaballa
 Sophia Thomalla, sie ist der Knaller
 So-So-So-Sophia
 So-So-So-Sophia
 So-So-So-Sophia
 So-So-So-Sophia
 Ich will keine Hummels oder eine Eckes
 Es gibt halt nur eine, die so frech und korrekt ist
 Ja, ich hab mich so verliebt und sie hat mein Herz bekomm'n
 Sie ist eine Siegerlady und hat auch Let's Dance gewonn'n
 Ich mach mich auch nützlich, wenn du willst bei Schüttflix
 Und geh für dich off, denn ich hoffe, du bist glücklich
 Ich bin zwar kein Tennisspieler und auch nicht so 'n Fliegenfänger
 Doch jetzt hast du Deutschlands größten Reality-Banger
 Sophia Thomalla macht mich ballaballa
 Sophia Thomalla, sie ist der Knaller
 Sophia Thomalla macht mich ballaballa
 Sophia Thomalla, sie ist der Knaller
 Sophia Thomalla macht mich ballaballa
 Sophia Thomalla, sie ist der Knaller
 Sophia Thomalla macht mich ballaballa
 Sophia Thomalla, sie ist der Knaller
 So-So-So-Sophia
 So-So-So-Sophia
 So-So-So-Sophia
 So-So-So-Sophia
"," Laura, ich hab's lang genug bei dir probiert"
148,148,https://open.spotify.com/track/3DwhQpLOuJB7uSCGrjRZM2,The Logical Song,3DwhQpLOuJB7uSCGrjRZM2,2002-11-04,Scooter," Rah!
 When I was young
 It seemed that life was so wonderful
 A miracle, oh it was beautiful, magical
 And all the birds in the trees
 They could sing so happily, so joyfully
 Oh, playfully watching me
 Good morning!
 Yeah!
 One, two, one, two, three, four
 Pump it up!
 Aah!
 I ramp me, no want me, no skippy, no fate, yeah
 When me chant for the microphone and me say with the DJ
 Jungless in the place
 Jungless on the case
 Scooter, are you ratty?
 When I was young
 It seemed that life was so wonderful
 A miracle, oh it was beautiful, magical
 And all the birds in the trees
 They could sing so happily, so joyfully
 Oh, playfully watching me
 Yeah!
 When I was young
 It seemed that life was so wonderful
 A miracle, oh it was beautiful, magical
 And all the birds in the trees
 They could sing so happily, so joyfully
 Oh, playfully watching me
 Come on!
 Love, peace and unity
 Siberia, the place to be
 The K the L the F and the -ology
 Halleluja!
 One, two one, two, three, yeah!
 Rock!
 Yaah!
 Here we go!
 Yeah!
 When I was young
 It seemed that life was so wonderful
 A miracle, oh it was beautiful, magical
 And all the birds in the trees
 They could sing so happily, so joyfully
 Oh, playfully watching me
 Stand up!
 Once again!
 We're getting jiggy!
 Siberia!
 Yeah!
 Goodbye!
 Köln, is that Johnny vibe today? (Yeah)
 Yah!
 Oh, let's do it together
 Yooo (yooo)
 Yooo (yooo)
 Das klingt wie 'n alter Ozeandampfer, nochmal
 Yooo (yooo)
 Yeeeeah (yeeeah)
 Yeee-oh (yeee-oh)
 Yooo (yooo)
 Yeeeeah (yeeeah)
 Yeee-oh (yeee-oh)
 Yeee-oh
"," Rah! When I was young It seemed that life was so wonderful A miracle, oh it was beautiful, magical"
149,149,https://open.spotify.com/track/5EHli4uxJEFU6dEgSWfnnN,THEO (Der Bananenbrot-Song),5EHli4uxJEFU6dEgSWfnnN,2022-12-20,DJ Cashi," Theo, Theo
 Komm und hilf mir in meiner Not
 The-, lieber The-, lieber The-, lieber The-, lieber The-, lieber Theo
 Bitte mach mir ein Bananenbrot
 Ich komm halb vor Hunger um
 Theo, mach mir ein Bananenbrot
 Egal, ob sie grade ist oder krumm
 Theo, mach mir ein Bananenbrot
 Mach ein bisschen dalli, Mann, denn mir knurrt der Magen
 Theo, mach mir ein Bananenbrot
 Ich kann das Gefühl im Bauch nicht mehr lang ertragen
 Theo, mach mir ein Bananenbrot
 The-, lieber Theo
 Komm und hilf mir in meiner Not
 The-, lieber Theo
 Bitte mach mir ein Bananenbrot
 Ich hab Kohldampf wie ein Tier
 Theo, mach mir ein Bananenbrot
 Soll ich etwa verhungern hier?
 Theo, mach mir ein Bananenbrot
 Mach ein bisschen dalli, Mann, denn mir knurrt der Magen
 Theo, mach mir ein Bananenbrot
 Ich kann das Gefühl im Bauch nicht mehr lang ertragen
 Theo, mach mir ein Bananenbrot
 The-, lieber Theo
 Komm und hilf mir in meiner Not
 The-, lieber Theo
 Bitte mach mir ein Bananenbrot
 Ich verdrück ein ganzes Pfund
 Theo, mach mir ein Bananenbrot
 Bananen sind doch so gesund
 Theo, mach mir ein Bananenbrot
 The-, lieber Theo
 Komm und hilf mir in meiner Not
 The-, lieber Theo
 Bitte mach mir ein Bananenbrot
"," Theo, Theo Komm und hilf mir in meiner Not The-, lieber The-, lieber The-, lieber The-, lieber The-, lieber Theo"
150,150,https://open.spotify.com/track/6c3AiU4xzb0Py2J60fP88Y,Zu spät,6c3AiU4xzb0Py2J60fP88Y,2022-10-28,Liebesbrief,,
151,151,https://open.spotify.com/track/6iJ4cASdT6ddPPOBLkYG37,Morgen kickt der Kater,6iJ4cASdT6ddPPOBLkYG37,2022-10-21,Julian Sommer," Oh-oh, wir sind wieder da in jeder Diskothek
 Morgen kickt der Kater, aber ist okay
 Wir sind wieder da in jeder Diskothek
 Morgen kickt der Kater, aber ist okay
 Oh-oh, wir sind wieder da in jeder Diskothek
 Morgen kickt der Kater, aber ist okay
 Wir sind wieder da in jeder Diskothek
 Morgen kickt der Kater, aber ist okay
 La-la-la-la, la-la-la-la
 La-la-la-la-la-la-la-la-la-la
 La-la-la-la, la-la-la-la
 La-la-la-la-la-la-la-la-la-la (la, la, la)
 Was 'ne kranke Nacht! Schon wieder durchgemacht
 Und der Kater im Schädel, der ist auch noch wach
 Der Boss schiebt böse an, der ganze Club vibriert
 Tausend Selfies bei Insta, ich hab mein'n Chef markiert
 Ich werde niemals erwachsen, ey, ihr könnt mich mal
 Dafür macht mir das Draufsein einfach zu viel Spaß
 Komm, mach dein Glas schön voll, ich schenk dir nochmal ein
 Und du wirst morgen seh'n, was ich damit mein
 Oh-oh, wir sind wieder da in jeder Diskothek
 Morgen kickt der Kater, aber ist okay
 Wir sind wieder da in jeder Diskothek
 Morgen kickt der Kater, aber ist okay
 Oh-oh, wir sind wieder da in jeder Diskothek
 Morgen kickt der Kater, aber ist okay
 Wir sind wieder da in jeder Diskothek
 Morgen kickt der Kater, aber ist okay
 La-la-la-la, la-la-la-la
 La-la-la-la-la-la-la-la-la-la
 La-la-la-la, la-la-la-la
 La-la-la-la-la-la-la-la-la-la
 Kater nehm ich in Kauf, Kopfweh nehm ich in Kauf
 Alles, was ich weiß Dass ich mich heute besauf
 Safe, es eskaliert eh, um  schon einen im Tee
 Doch ich kann nix dafür, dass ich dich doppelt seh
 Ich weiß nicht, wo ich bin, ich weiß nicht, was ich hier mach
 Doch die Birne ballert, schon 'ne Woche lang wach
 Komm, mach dein Glas schön voll, ich schenk dir nochmal ein
 Und du wirst morgen seh'n, was ich damit mein
 Oh-oh, wir sind jeder da in jeder Diskothek
 Morgen kickt der Kater, aber ist okay
 Wir sind jeder da in jeder Diskothek
 Morgen kickt der Kater, aber ist okay
 Oh-oh, wir sind jeder da in jeder Diskothek
 Morgen kickt der Kater, aber ist okay
 Wir sind jeder da in jeder Diskothek
 Morgen kickt der Kater, aber ist okay
 La-la-la-la, la-la-la-la
 La-la-la-la-la-la-la-la-la-la
 La-la-la-la, la-la-la-la
 La-la-la-la-la-la-la-la-la-la
"," Oh-oh, wir sind wieder da in jeder Diskothek"
152,152,https://open.spotify.com/track/3XOwcAf6cU0Q3RYG8CiTKC,Wir eskalieren,3XOwcAf6cU0Q3RYG8CiTKC,2022-08-05,Mia Julia," Viel zu lang hier drin gefang'n
 Spür das Verlang'n
 Kribbeln in meinem Bauch
 Ich will hier endlich raus
 Brauch das Gefühl, dass ich Wärme spür
 Kannst du es spür'n?
 Der DJ spielt meinen Sound
 Ich breit die Arme aus
 Es fängt direkt schon an zu funktionier'n
 Endorphine im Blut, die sofort explodier'n
 Dieses Freiheitsgefühl kitzelt langsam bei mir
 Scheiß auf alles, komm, wir eskalier'n (here we go again)
 (Here we go again)
 (Here we, here we go)
 (Here we go)
 (Here we, here we go) scheiß auf alles, komm, wir eskalier'n
 (Here we go again) yeah
 Ich will kein'n Luxus, keine Rolex, keine Frau
 Ich will im Club steh'n, hackedicht und völlig drauf
 Ich will den Schweiß von andern Leuten auf der Haut
 Alter, eins kannst du mir glauben Das ist alles, was ich brauch
 Ey, mein Ziel für den Tag Heute schieß ich mich ab
 Und wenn's wieder nicht klappt, dann probier ich's heute Nacht
 Der letzte Abend hat mein'n Schädel zerfickt
 Also ab zur nächsten Tanke, meine Leber braucht Sprit
 (Echt zu viel) sinnlose Probleme
 (Jetzt und hier) beginnen wir zu leben
 (Letztes Bier) ist gleichzeitig der erste Schnaps
 Hör mir zu und merk dir das Wodka-Bull statt Gerstensaft
 Viel zu lang hier drin gefang'n
 Spür das Verlang'n
 Kribbeln in meinem Bauch
 Ich will hier endlich raus
 Brauch das Gefühl, dass ich Wärme spür
 Kannst du es spür'n?
 Der DJ spielt meinen Sound
 Ich breit die Arme aus
 Es fängt direkt schon an zu funktionier'n
 Endorphine im Blut, die sofort explodier'n
 Dieses Freiheitsgefühl kitzelt langsam bei mir
 Scheiß auf alles, komm, wir eskalier'n (here we go again)
 (Here we go again)
 (Here we, here we go)
 (Here we go)
 (Here we, here we go) scheiß auf alles, komm, wir eskalier'n
 (Here we go again)
 Wir sind niemals nüchtern, dafür sind wir bekannt
 (No, no limit) egal in welchem Land
 Bei 'nem Sechser kann ich super gut entspann'n
 Immer voll auf Sendung, aber nirgendwo Empfang
 Unser Image macht uns stolz, keiner kann sich hier benehm'n
 Gib 'nen Fick drauf, was sie reden, abgerechnet wird am Tresen
 (Oh, ja) Trichter-Saufen durch den Sechs-Meter-Schlauch
 Du weißt doch, dass ich schlucke, schluck du es doch auch
 (Echt zu viel) sinnlose Probleme
 (Jetzt und hier) beginnen wir zu leben
 (Letztes Bier) ohne Helm und ohne Gurt
 Scheiß auf Wodka-Red-Bull, trink den Alk nur noch pur
 Trink den Alk nur noch pur
 Trink den Alk nur noch pur
 Scheiß auf alles, komm, wir eskalier'n (here we go again)
 (Here we, here we go)
 (Here we go)
 (Here we, here we go) scheiß auf alles, komm, wir eskalier'n
 (Here we go again)
 Scheiß auf alles, komm, wir eskalier'n
", Viel zu lang hier drin gefang'n
153,153,https://open.spotify.com/track/1u0vQfpkbTKMTmkO0lLDer,Spirit Of The Hawk,1u0vQfpkbTKMTmkO0lLDer,2022-12-09,JAMYX," (Ma-hey) hey-ama-heya-mama, heya-mama
 Ya-heya-maya, homa-hey
 I've been runnin' for a while
 Beneath your sky, beneath your sun (beneath your sun)
 Found oasis in your smile
 Your firey eye, your golden tongue (ma-hey)
 My warrior, my love, my Heaven high above
 I'm callin' for you now (ma-hey)
 My hero time to fight, my second wings take flight
 I'm reaching to you now
 We are dancing through the universe
 'Cause no one can tear us down
 Time flies by, so we put it in reverse
 All the changes crashing down
 The spirit of the hawk
 Hey-ama-heya-mama, heya-mama
 Ya-heya-maya, homa-hey (homa-hey)
 (Ma-hey) hey-ama-heya-mama, heya-mama
 Ya-heya-maya, homa-hey
 The spirit of the hawk (ma-hey)
 Hey-ama-heya-mama, heya-mama
 Ya-heya-maya, homa-hey (homa-hey)
 (Ma-hey) hey-ama-heya-mama, heya-mama
 Ya-heya-maya, homa-hey
 The spirit of the hawk
 All my people hear my cry
 Hear my call before I die
 We've been searching far and wide
 The light inside us once burned so bright (ma-hey)
 My warrior my love, my Heaven high above
 I'm callin' for you now (ma-hey)
 His brother and her muse, my panic ache my fuze
 This is our last stand
 We are dancing through the universe
 'Cause no one can tear us down
 Time flies by, so we put it in reverse
 All the changes crashing down (this is our last stand)
 The spirit of the hawk
 Hey-ama-heya-mama, heya-mama
 Ya-heya-maya, homa-hey (homa-hey)
 (Ma-hey) hey-ama-heya-mama, heya-mama
 Ya-heya-maya, homa-hey
 The spirit of the hawk (ma-hey)
 Hey-ama-heya-mama, heya-mama
 Ya-heya-maya, homa-hey (homa-hey)
 (Ma-hey) hey-ama-heya-mama, heya-mama
 Ya-heya-maya, homa-hey
 The spirit of the hawk (ma-hey)
"," (Ma-hey) hey-ama-heya-mama, heya-mama"
154,154,https://open.spotify.com/track/4PSgsFKzfjt0cvyTlS4MQv,Stabile Mische,4PSgsFKzfjt0cvyTlS4MQv,2023-01-20,Sancho," Nein ich sauf dich nicht schön
 Ich will wirklich mit dir gehen
 Doch bevor ich dich küsse
 Erst ne stabile Mische
 Und schon wieder einen im Tee
 Der Gang ist schwammig
 Doch ich steh
 Hier vor dir
 Tinder Match nun erstes Date
 Ich brauch ein Bier
 Du siehst real so anders aus
 Doch willst mich hier bei dir
 Nein ich sauf dich nicht schön
 Ich will wirklich mit dir gehen
 Doch bevor ich dich küsse
 Erst ne stabile Mische
 Nein ich sauf dich nicht schön
 Ich will wirklich mit dir gehen
 Doch bevor ich dich küsse
 Erst ne stabile Mische
 So ist es grade jede Nacht
 Weil ich tagsüber nur schlaf
 Also bin ich non-stop unterwegs
 Im Neonlicht
 Und such mir jemand aus
 Bis ein neuer Tag anbricht
 Nein ich sauf dich nicht schön
 Ich will wirklich mit dir gehen
 Doch bevor ich dich küsse
 Erst ne stabile Mische
 Nein ich sauf dich nicht schön
 Ich will wirklich mit dir gehen
 Doch bevor ich dich küsse
 Erst ne stabile Mische
 Ich weiß das ist moralisch
 Sehr bedenklich
 Doch ohne Alk find ich dich
 Ziemlich hässlich
 Drum lass mich schnell zur Theke gehen
 Und ich mach mir aus dir eine zehn
 Nein ich sauf dich nicht schön
 Versprochen
 Ich will wirklich mit dir gehen
 Doch bevor ich dich küsse
 Erst ne stabile Mische
 Nein ich sauf dich nicht schön
 Nein ich sauf dich nicht schön
 Ich will wirklich mit dir gehen
 Mit dir gehen
 Doch bevor ich dich küsse
 Erst ne stabile Mische
 Nein ich sauf dich nicht schön
", Nein ich sauf dich nicht schön
155,155,https://open.spotify.com/track/4ocJvu79S0mbU5me1Bjehl,Fendt (Layla),4ocJvu79S0mbU5me1Bjehl,2022-10-28,Die Draufgänger," Neulich hier im Dorf stand da ein Mann
 Er schaute mich sehr glücklich an
 ""Hey, komm mal her"", sagte er zu mir
 Das ist kein Deutz-Fahr und kein John Deere
 ""Mein Junge, ich hab ein Geheimnis für dich""
 Was er von mir wollte, wusste ich nicht
 Ich sah nur das Grinsen in seinem Gesicht
 Was ich dir sage, glaubst du mir nicht
 I hob an Fendt und zum Glück hob i koan Steyr
 Mein Fendt ist schneller, stärker, geiler
 La-la-la-la-la, loss den Steyr
 I hob an Fendt, zum Glück hob i koan Steyr
 Er ist schneller, stärker, geiler
 I hob an Fendt, zum Glück hob i koan Steyr
 La-la-la-la-la, loss den Steyr
 La-la-la-la, la-la-la-la-la-la
 Dann war es auch um mich gescheh'n
 Das wollte ich aus der Nähe seh'n
 Ich ging auf den Acker und schon stand er da
 Grün mit roten Felgen, wunderbar
 I hob an Fendt und zum Glück hob i koan Steyr
 Mein Fendt ist schneller, stärker, geiler
 La-la-la-la-la, loss den Steyr
 I hob an Fendt, zum Glück hob i koan Steyr
 Er ist schneller, stärker, geiler
 I hob an Fendt, zum Glück hob i koan Steyr
 La-la-la-la-la, loss den Steyr
 La-la-la-la, la-la-la-la-la-la
 I brauch kan Steyr, du brauchst kan Steyr
 Er braucht kan Steyr, keiner braucht 'n Steyr
 I brauch kan Steyr, du brauchst kan Steyr
 Er braucht kan Steyr, keiner braucht 'n Steyr
 I hob an Fendt und zum Glück hob i koan Steyr
 Mein Fendt ist schneller, stärker, geiler
 La-la-la-la-la, loss den Steyr
 I hob an Fendt, zum Glück hob i koan Steyr
 Er ist schneller, stärker, geiler
 I hob an Fendt, zum Glück hob i koan Steyr
 La-la-la-la-la, loss den Steyr
 La-la-la-la, la-la-la-la-la-la
", Neulich hier im Dorf stand da ein Mann
156,156,https://open.spotify.com/track/0OXs3Vrp8w8PL26g6Rbwsj,Ex von mir - Xtreme Sound Dancemix,0OXs3Vrp8w8PL26g6Rbwsj,2022-12-09,Xtreme Sound," Ich vermiss den Sex mit dir
 Du bist jetzt die Ex von mir
 Die Nachbarn fragen mich nach dir
 Denn sie hören nichts von dir
 Ich vermiss den Sex mit dir (uh)
 Du bist jetzt die Ex von mir
 Die Nachbarn fragen mich nach dir
 Denn sie hören nichts von dir
 (Uh) (dü-dü, dü-dü, dü-dü-dü)
 (Dü-dü, dü-dü, dü-dü-dü)
 (Dü-dü, dü-dü, dü-dü-dü, ooh)
 Ich vermiss den Sex mit dir (uh)
 Du warst voll mein Typ
 Mit dir ging alles deep
 Hab gedacht, dass es uns zwei für immer, immer gibt (immer, immer, immer)
 Du wolltest dies und das
 Du mochtest Ananas
 Hab gehofft, dass das mit uns für immer, immer passt
 Es war so nice mit dir
 Komm wieder mit mir
 Ich vermiss den Sex mit dir
 Du bist jеtzt die Ex von mir
 Die Nachbarn fragen mich nach dir
 Dеnn sie hören nichts von dir
 Ich vermiss den Sex mit dir (uh)
 Du bist jetzt die Ex von mir
 Die Nachbarn fragen mich nach dir
 Denn sie hören nichts von dir
 (Uh) (dü-dü, dü-dü, dü-dü-dü)
 (Dü-dü, dü-dü, dü-dü-dü)
 (Dü-dü, dü-dü, dü-dü-dü, ooh)
 Ich vermiss den Sex mit dir (uh)
 (Dü-dü, dü-dü, dü-dü-dü)
 (Dü-dü, dü-dü, dü-dü-dü)
 (Dü-dü, dü-dü, dü-dü-dü, ooh)
 Ich vermiss den Sex mit dir (uh)
 Und wie du dich dabei bewegst
 Und deine Augen sich verdreh'n
 Baby, du bist 'ne zehn von zehn
 Ich vermiss den Sex mit dir
 Du konntest dich so gut verbiegen
 War das wirklich keine Liebe
 Ich vermiss den Sex mit dir
 (Uh) (dü-dü, dü-dü, dü-dü-dü)
 (Dü-dü, dü-dü, dü-dü-dü)
 (Dü-dü, dü-dü, dü-dü-dü, ooh)
 Ich vermiss den Sex mit dir (uh)
", Ich vermiss den Sex mit dir
157,157,https://open.spotify.com/track/5sclUdN0eG5AMn0WYwZnZc,Ich verballer heut mein Geld,5sclUdN0eG5AMn0WYwZnZc,2022-10-28,Carolina,"{""status""false,""reason""""Unexpected error occurred (no quota cost) Please try again later""}",
158,158,https://open.spotify.com/track/1PlLuGYpkeEqmuKVwQx8wl,Gästeliste +1,1PlLuGYpkeEqmuKVwQx8wl,2022-03-14,HBz," Sie ist cooler als cool, heißer als heiß
 Sie ist smarter als smart, hat Köpfchen und Arsch, Kohle und Style
 Sie kriegt jeden Mann, doch lässt niemanden ran
 Ist Kumpel und Freak, Model und Queen, alles zusammen
 Sie ist classy und ich bin ein Nichtsnutz
 Sie fährt Benzer und ich fahre FlixBus
 Sie hat Abi und ich nur 'ne Xbox
 Aber Gästeliste +
 Sie kennt Goethe und ich jeden Trinkspruch
 Sie will tanzen, doch nicht nur auf TikTok
 Darum weiß ich, warum sie hеut mitkommt
 Ich hab Gästeliste +
 Gästeliste +
 Gästeliste +, Gästeliste +, Gästeliste +
 Mit mir kommt sie in jeden Club rein
 Sie ist classy und ich bin ein Nichtsnutz
 Sie fährt Benzer und ich fahre FlixBus
 Sie hat Abi und ich nur 'ne Xbox
 Aber Gästeliste +
 Sie kennt Goethe und ich jeden Trinkspruch
 Sie will tanzen, doch nicht nur auf TikTok
 Darum weiß ich, warum sie heut mitkommt
 Ich hab Gästeliste +
 Gästeliste +
 Gästeliste +
 Ich bin nicht ihr Typ, doch bis morgen früh
 Tun wir zwei so, als wär das nicht so, mir egal, wenn sie lügt
 Wir hab'n einen Deal und die Nacht läuft stabil
 Sie kriegt nie genug, wir zerstören den Club, machen Party for real
 Sie ist classy und ich bin ein Nichtsnutz
 Sie fährt Benzer und ich fahre FlixBus
 Sie hat Abi und ich nur 'ne Xbox
 Aber Gästeliste +
 Sie kennt Goethe und ich jeden Trinkspruch
 Sie will tanzen, doch nicht nur auf TikTok
 Darum weiß ich, warum sie heut mitkommt
 Ich hab Gästeliste +
 Gästeliste +
 Gästeliste +, Gästeliste +, Gästeliste +
 Mit mir kommst du in jeden Club rein
 Sie ist classy und ich bin ein Nichtsnutz
 Sie fährt Benzer und ich fahre FlixBus
 Sie hat Abi und ich nur 'ne Xbox
 Aber Gästeliste +
 Sie kennt Goethe und ich jeden Trinkspruch
 Sie will tanzen, doch nicht nur auf TikTok
 Darum weiß ich, warum sie heut mitkommt
 Ich hab Gästeliste +
 Na, na-na-na, na-na-na
 Na-na-na, na-na-na, na-na-na
 Na, na-na-na, na-na-na
 Gästeliste +
 Na, na-na-na, na-na-na
 Na-na-na, na-na-na, na-na-na
 Na, na-na-na, na-na-na
 Gästeliste +
 Sie ist classy und ich bin ein Nichtsnutz
 Sie fährt Benzer und ich fahre FlixBus
 Sie hat Abi und ich nur 'ne Xbox
 Aber Gästeliste +
 Sie kennt Goethe und ich jeden Trinkspruch
 Sie will tanzen, doch nicht nur auf TikTok
 Darum weiß ich, warum sie heut mitkommt
 Ich hab Gästeliste plus eins
 Mit mir kommst du in jeden Club rein
"," Sie ist cooler als cool, heißer als heiß"
